Condition,Area_pixels,Area_microns
M9 + 0.2% lactose,682,2.88145
M9 + 0.2% lactose,628,2.6533
M9 + 0.2% lactose,620,2.6195
M9 + 0.2% lactose,652,2.7547
M9 + 0.2% lactose,695,2.936375
M9 + 0.2% lactose,507,2.142075
M9 + 0.2% lactose,410,1.73225
M9 + 0.2% lactose,662,2.79695
M9 + 0.2% lactose,265,1.119625
M9 + 0.2% lactose,573,2.420925
M9 + 0.2% lactose,586,2.47585
M9 + 0.2% lactose,244,1.0309
M9 + 0.2% lactose,654,2.76315
M9 + 0.2% lactose,336,1.4196
M9 + 0.2% lactose,444,1.8759
M9 + 0.2% lactose,619,2.615275
M9 + 0.2% lactose,436,1.8421
M9 + 0.2% lactose,733,3.096925
M9 + 0.2% lactose,534,2.25615
M9 + 0.2% lactose,493,2.082925
M9 + 0.2% lactose,586,2.47585
M9 + 0.2% lactose,692,2.9237
M9 + 0.2% lactose,567,2.395575
M9 + 0.2% lactose,455,1.922375
M9 + 0.2% lactose,411,1.736475
M9 + 0.2% lactose,601,2.539225
M9 + 0.2% lactose,389,1.643525
M9 + 0.2% lactose,489,2.066025
M9 + 0.2% lactose,349,1.474525
M9 + 0.2% lactose,568,2.3998
M9 + 0.2% lactose,565,2.387125
M9 + 0.2% lactose,592,2.5012
M9 + 0.2% lactose,736,3.1096
M9 + 0.2% lactose,529,2.235025
M9 + 0.2% lactose,523,2.209675
M9 + 0.2% lactose,518,2.18855
M9 + 0.2% lactose,412,1.7407
Stationary phase 16h,351,1.482975
Stationary phase 16h,411,1.736475
Stationary phase 16h,223,0.942175
Stationary phase 16h,397,1.677325
Stationary phase 16h,357,1.508325
Stationary phase 16h,325,1.373125
Stationary phase 16h,302,1.27595
Stationary phase 16h,237,1.001325
Stationary phase 16h,198,0.83655
Stationary phase 16h,424,1.7914
Stationary phase 16h,285,1.204125
Stationary phase 16h,368,1.5548
Stationary phase 16h,418,1.76605
Stationary phase 16h,383,1.618175
Stationary phase 16h,217,0.916825
Stationary phase 16h,370,1.56325
Stationary phase 16h,243,1.026675
Stationary phase 16h,247,1.043575
Stationary phase 16h,285,1.204125
Stationary phase 16h,442,1.86745
Stationary phase 16h,235,0.992875
Stationary phase 16h,233,0.984425
Stationary phase 16h,430,1.81675
Stationary phase 16h,241,1.018225
Stationary phase 16h,384,1.6224
Stationary phase 16h,414,1.74915
Stationary phase 16h,425,1.795625
Stationary phase 16h,221,0.933725
Stationary phase 16h,261,1.102725
Stationary phase 16h,287,1.212575
Stationary phase 16h,277,1.170325
Stationary phase 16h,474,2.00265
Stationary phase 16h,196,0.8281
Stationary phase 16h,315,1.330875
Stationary phase 16h,541,2.285725
Stationary phase 16h,211,0.891475
Stationary phase 16h,395,1.668875
Stationary phase 16h,411,1.736475
Stationary phase 16h,355,1.499875
Stationary phase 16h,334,1.41115
Stationary phase 16h,235,0.992875
Stationary phase 16h,450,1.90125
Stationary phase 16h,409,1.728025
Stationary phase 16h,259,1.094275
Stationary phase 16h,401,1.694225
Stationary phase 16h,366,1.54635
Stationary phase 16h,308,1.3013
Stationary phase 16h,315,1.330875
Stationary phase 16h,234,0.98865
Stationary phase 16h,248,1.0478
Stationary phase 16h,342,1.44495
Stationary phase 16h,445,1.880125
Stationary phase 16h,201,0.849225
Stationary phase 16h,343,1.449175
Stationary phase 16h,312,1.3182
Stationary phase 16h,212,0.8957
Stationary phase 16h,225,0.950625
Stationary phase 16h,231,0.975975
Stationary phase 16h,270,1.14075
Stationary phase 16h,222,0.93795
Stationary phase 16h,516,2.1801
Stationary phase 16h,356,1.5041
Stationary phase 16h,324,1.3689
Stationary phase 16h,286,1.20835
Stationary phase 16h,359,1.516775
Stationary phase 16h,230,0.97175
Stationary phase 16h,241,1.018225
Stationary phase 16h,426,1.79985
Stationary phase 16h,241,1.018225
Stationary phase 16h,273,1.153425
Stationary phase 16h,247,1.043575
Stationary phase 16h,480,2.028
Stationary phase 16h,225,0.950625
Stationary phase 16h,243,1.026675
Stationary phase 16h,217,0.916825
Stationary phase 16h,256,1.0816
Stationary phase 16h,317,1.339325
Stationary phase 16h,225,0.950625
Stationary phase 16h,253,1.068925
Stationary phase 16h,382,1.61395
Stationary phase 16h,353,1.491425
Stationary phase 16h,399,1.685775
Stationary phase 16h,370,1.56325
Stationary phase 16h,365,1.542125
Stationary phase 16h,249,1.052025
Stationary phase 16h,224,0.9464
Stationary phase 16h,416,1.7576
Stationary phase 16h,320,1.352
Stationary phase 16h,319,1.347775
Stationary phase 16h,404,1.7069
Stationary phase 16h,274,1.15765
Stationary phase 16h,231,0.975975
Stationary phase 16h,431,1.820975
Stationary phase 16h,248,1.0478
Stationary phase 16h,197,0.832325
Stationary phase 16h,251,1.060475
Stationary phase 16h,170,0.71825
Stationary phase 16h,297,1.254825
Stationary phase 16h,492,2.0787
Stationary phase 16h,454,1.91815
Stationary phase 16h,329,1.390025
Stationary phase 16h,265,1.119625
Stationary phase 16h,261,1.102725
Stationary phase 16h,280,1.183
Stationary phase 16h,274,1.15765
Stationary phase 16h,275,1.161875
Stationary phase 16h,333,1.406925
Stationary phase 16h,304,1.2844
Stationary phase 16h,337,1.423825
Stationary phase 16h,225,0.950625
Stationary phase 16h,281,1.187225
Stationary phase 16h,424,1.7914
Stationary phase 16h,228,0.9633
Stationary phase 16h,454,1.91815
Stationary phase 16h,308,1.3013
Stationary phase 16h,307,1.297075
Stationary phase 16h,970,4.09825
Stationary phase 16h,308,1.3013
Stationary phase 16h,288,1.2168
Stationary phase 16h,443,1.871675
Stationary phase 16h,470,1.98575
Stationary phase 16h,224,0.9464
Stationary phase 16h,696,2.9406
Stationary phase 16h,227,0.959075
Stationary phase 16h,270,1.14075
Stationary phase 16h,541,2.285725
Stationary phase 16h,306,1.29285
Stationary phase 16h,300,1.2675
Stationary phase 16h,369,1.559025
Stationary phase 16h,266,1.12385
Stationary phase 16h,444,1.8759
Stationary phase 16h,497,2.099825
Stationary phase 16h,222,0.93795
Stationary phase 16h,204,0.8619
Stationary phase 16h,242,1.02245
Stationary phase 16h,478,2.01955
Stationary phase 16h,247,1.043575
Stationary phase 16h,290,1.22525
Stationary phase 16h,468,1.9773
Stationary phase 16h,496,2.0956
Stationary phase 16h,330,1.39425
Stationary phase 16h,544,2.2984
Stationary phase 16h,383,1.618175
Stationary phase 16h,350,1.47875
Stationary phase 16h,313,1.322425
Stationary phase 16h,367,1.550575
Stationary phase 16h,235,0.992875
Stationary phase 16h,231,0.975975
Stationary phase 16h,250,1.05625
Stationary phase 16h,387,1.635075
Stationary phase 16h,273,1.153425
Stationary phase 16h,373,1.575925
Stationary phase 16h,263,1.111175
Stationary phase 16h,297,1.254825
Stationary phase 16h,399,1.685775
Stationary phase 16h,302,1.27595
Stationary phase 16h,471,1.989975
Stationary phase 16h,307,1.297075
Stationary phase 16h,350,1.47875
Stationary phase 16h,295,1.246375
Stationary phase 16h,486,2.05335
Stationary phase 16h,257,1.085825
Stationary phase 16h,271,1.144975
Stationary phase 16h,314,1.32665
Stationary phase 16h,259,1.094275
Stationary phase 16h,327,1.381575
Stationary phase 16h,250,1.05625
Stationary phase 16h,491,2.074475
Stationary phase 16h,524,2.2139
Stationary phase 16h,241,1.018225
Stationary phase 16h,421,1.778725
Stationary phase 16h,311,1.313975
Stationary phase 16h,318,1.34355
Stationary phase 16h,391,1.651975
Stationary phase 16h,269,1.136525
Stationary phase 16h,399,1.685775
Stationary phase 16h,285,1.204125
Stationary phase 16h,338,1.42805
Stationary phase 16h,284,1.1999
Stationary phase 16h,225,0.950625
Stationary phase 16h,334,1.41115
Stationary phase 16h,282,1.19145
Stationary phase 16h,473,1.998425
Stationary phase 16h,228,0.9633
Stationary phase 16h,278,1.17455
Stationary phase 16h,321,1.356225
Stationary phase 16h,516,2.1801
Stationary phase 16h,384,1.6224
Stationary phase 16h,286,1.20835
Stationary phase 16h,297,1.254825
Stationary phase 16h,529,2.235025
Stationary phase 16h,262,1.10695
Stationary phase 16h,374,1.58015
Stationary phase 16h,402,1.69845
Stationary phase 16h,449,1.897025
Stationary phase 16h,258,1.09005
Stationary phase 16h,392,1.6562
Stationary phase 16h,293,1.237925
Stationary phase 16h,345,1.457625
Stationary phase 16h,288,1.2168
Stationary phase 16h,285,1.204125
Stationary phase 16h,268,1.1323
Stationary phase 16h,297,1.254825
Stationary phase 16h,443,1.871675
Stationary phase 16h,342,1.44495
Stationary phase 16h,470,1.98575
Stationary phase 16h,397,1.677325
Stationary phase 16h,249,1.052025
Stationary phase 16h,352,1.4872
Stationary phase 16h,293,1.237925
Stationary phase 16h,230,0.97175
Stationary phase 16h,475,2.006875
Stationary phase 16h,491,2.074475
Stationary phase 16h,546,2.30685
Stationary phase 16h,633,2.674425
Stationary phase 16h,219,0.925275
Stationary phase 16h,406,1.71535
Stationary phase 16h,244,1.0309
Stationary phase 16h,357,1.508325
Stationary phase 16h,398,1.68155
Stationary phase 16h,355,1.499875
Stationary phase 16h,207,0.874575
Stationary phase 16h,267,1.128075
Stationary phase 16h,307,1.297075
Stationary phase 16h,224,0.9464
Stationary phase 16h,442,1.86745
Stationary phase 16h,569,2.404025
Stationary phase 16h,177,0.747825
Stationary phase 16h,441,1.863225
Stationary phase 16h,225,0.950625
Stationary phase 16h,343,1.449175
Stationary phase 16h,262,1.10695
Stationary phase 16h,503,2.125175
Stationary phase 16h,276,1.1661
Stationary phase 16h,467,1.973075
Stationary phase 16h,326,1.37735
Stationary phase 16h,493,2.082925
Stationary phase 16h,278,1.17455
Stationary phase 16h,297,1.254825
Stationary phase 16h,289,1.221025
Stationary phase 16h,233,0.984425
Stationary phase 16h,230,0.97175
Stationary phase 16h,349,1.474525
Stationary phase 16h,376,1.5886
Stationary phase 16h,275,1.161875
Stationary phase 16h,348,1.4703
Stationary phase 16h,273,1.153425
Stationary phase 16h,487,2.057575
Stationary phase 16h,395,1.668875
Stationary phase 16h,382,1.61395
Stationary phase 16h,529,2.235025
Stationary phase 16h,266,1.12385
Stationary phase 16h,486,2.05335
Stationary phase 16h,398,1.68155
Stationary phase 16h,390,1.64775
Stationary phase 16h,249,1.052025
Stationary phase 16h,255,1.077375
Stationary phase 16h,394,1.66465
Stationary phase 16h,413,1.744925
Stationary phase 16h,373,1.575925
Stationary phase 16h,231,0.975975
Stationary phase 16h,389,1.643525
Stationary phase 16h,375,1.584375
Stationary phase 16h,249,1.052025
Stationary phase 16h,330,1.39425
Stationary phase 16h,483,2.040675
Stationary phase 16h,392,1.6562
Stationary phase 16h,262,1.10695
Stationary phase 16h,273,1.153425
Stationary phase 16h,416,1.7576
Stationary phase 16h,313,1.322425
Stationary phase 16h,215,0.908375
Stationary phase 16h,226,0.95485
Stationary phase 16h,162,0.68445
Stationary phase 16h,319,1.347775
Stationary phase 16h,287,1.212575
Stationary phase 16h,397,1.677325
Stationary phase 16h,472,1.9942
Stationary phase 16h,240,1.014
Stationary phase 16h,239,1.009775
Stationary phase 16h,255,1.077375
Stationary phase 16h,198,0.83655
Stationary phase 16h,394,1.66465
Stationary phase 16h,511,2.158975
Stationary phase 16h,351,1.482975
Stationary phase 16h,330,1.39425
Stationary phase 16h,257,1.085825
Stationary phase 16h,150,0.63375
Stationary phase 16h,239,1.009775
Stationary phase 16h,361,1.525225
Stationary phase 16h,241,1.018225
Stationary phase 16h,257,1.085825
Stationary phase 16h,222,0.93795
Stationary phase 16h,266,1.12385
Stationary phase 16h,404,1.7069
Stationary phase 16h,291,1.229475
Stationary phase 16h,300,1.2675
Stationary phase 16h,268,1.1323
Stationary phase 16h,420,1.7745
Stationary phase 16h,355,1.499875
Stationary phase 16h,268,1.1323
Stationary phase 16h,259,1.094275
Stationary phase 16h,327,1.381575
Stationary phase 16h,345,1.457625
Stationary phase 16h,235,0.992875
Stationary phase 16h,416,1.7576
Stationary phase 16h,246,1.03935
Stationary phase 16h,241,1.018225
Stationary phase 16h,982,4.14895
Stationary phase 16h,224,0.9464
Stationary phase 16h,629,2.657525
Stationary phase 16h,372,1.5717
Stationary phase 16h,489,2.066025
Stationary phase 16h,233,0.984425
Stationary phase 16h,524,2.2139
Stationary phase 16h,399,1.685775
Stationary phase 16h,281,1.187225
Stationary phase 16h,456,1.9266
Stationary phase 16h,395,1.668875
Stationary phase 16h,299,1.263275
Stationary phase 16h,250,1.05625
Stationary phase 16h,242,1.02245
Stationary phase 16h,257,1.085825
Stationary phase 16h,217,0.916825
Stationary phase 16h,223,0.942175
Stationary phase 16h,545,2.302625
Stationary phase 16h,299,1.263275
Stationary phase 16h,336,1.4196
Stationary phase 16h,472,1.9942
Stationary phase 16h,200,0.845
Stationary phase 16h,342,1.44495
Stationary phase 16h,395,1.668875
Stationary phase 16h,277,1.170325
Stationary phase 16h,253,1.068925
